Date,Title,Link,Post ID,Posted Date
28.02.2025,نفذت قوات الأمن أمس عملية تفتيش ومداهمة في منطقة عين شمس (مصياف - شمال غرب حماة) أسفرت عن مقتل 3 مواطنين واعتقال نحو 30 آخرين,https://syria.liveuamap.com/ar/2025/27-february-13-yesterday-the-security-forces-carried-out,22740251,1 الأسبوع منذ
28.02.2025,وحدات مدفعية القوات المسلحة التركية تقصف أهدافاً لحزب العمال الكردستاني في بلدات عين عيسى وسكيرو وغزالة والحويجة شمال الرقة,https://syria.liveuamap.com/ar/2025/26-february-18-turkish-armed-forces-artillery-units-hit-pkk,22740078,1 الأسبوع منذ
28.02.2025,الطيران المروحي يحلق فوق أجواء القرداحة بالتزامن مع انتشار قوات الأمن العام,https://syria.liveuamap.com/ar/2025/26-february-17-helicopters-fly-over-qardaha-coinciding-with,22740064,1 الأسبوع منذ
28.02.2025,تشهد بلدة القرداحة الليلة أولى الاضطرابات منذ سقوط الأسد، حيث يتم محاصرة عدد من عناصر الأمن في موقعهم بالبلدة، وتتجه تعزيزات كبيرة إلى المنطقة,https://syria.liveuamap.com/ar/2025/26-february-17-town-of-qerdaha-is-witnessing-tonight-its,22740060,1 الأسبوع منذ
28.02.2025,قسد برس: مقتل 8 مدنيين و4 مقاتلين من قسد نتيجة العدوان التركي على ريف الشدادي بأكثر من 16 غارة جوية,https://syria.liveuamap.com/ar/2025/26-february-17-sdf-press-8-civilian-and-4-sdf-fighter-dead,22740062,1 الأسبوع منذ
28.02.2025,الاحتجاجات توسعت لتصل إلى مخفر مدينة القرداحة وسط هتافات تحريضية رددها المحتجون قوى الأمن العام تحاول احتواء المشهد في المدينة,https://syria.liveuamap.com/ar/2025/26-february-17-protests-expanded-to-reach-the-qardaha-police,22740068,2 الأسبوع منذ
28.02.2025,الرئاسة السورية: الشرع بحث مع العاهل الأردني تطوير التعاون والوصول إلى صيغ مشتركة لزيادة التنسيق على كل الصعد,https://syria.liveuamap.com/ar/2025/26-february-14-syrian-presidency-alshara-discussed-with-the,22740040,2 الأسبوع منذ
28.02.2025,العاهل الأردني يلتقي أحمد الشرع في عمان,https://syria.liveuamap.com/ar/2025/26-february-11-king-of-jordan-meets-ahmad-alshara-in-amman,22740031,2 الأسبوع منذ
28.02.2025,وقفة احتجاجية في درعا رفضًا لتوغل  الإسرائيلي وتصريحات نتنياهوالتلفزيون_العربي,https://syria.liveuamap.com/ar/2025/26-february-10-protest-in-daraa-rejecting-israeli-incursion,22739993,2 الأسبوع منذ
28.02.2025,طائرات مسيرة تركية تقصف قافلة للمدنيين الأكراد بالقرب من سد تشرين جنوب كوباني,https://syria.liveuamap.com/ar/2025/26-february-10-turkish-drones-bomb-a-convoy-of-kurdish-civilians,22739992,2 الأسبوع منذ
28.02.2025,مبعوث الرئيس الأميركي للشرق الأوسط ستيف ويتكوف: يمكن للبنان وسوريا أن ينضما إلى الاتفاقيات الإبراهيمية للسلام,https://syria.liveuamap.com/ar/2025/26-february-05-us-presidents-middle-east-envoy-steve-witkoff,22739902,2 الأسبوع منذ
28.02.2025,"قال الجيش الإسرائيلي إنه قصف مراكز قيادة ومواقع متعددة تحتوي على أسلحة في جنوب سوريا. وأضاف الجيش الإسرائيلي أن ""وجود قوات وأصول عسكرية في الجزء الجنوبي من سوريا يشكل تهديدا لمواطني إسرائيل"".",https://syria.liveuamap.com/ar/2025/25-february-21-the-israeli-army-said-that-it-struck-command,22739880,2 الأسبوع منذ
28.02.2025,وزير الحرب الإسرائيلي: سلاح الجو يهاجم حاليا جنوب سوريا بقوة,https://syria.liveuamap.com/ar/2025/25-february-21-israeli-defense-minister-air-force-is-currently,22739877,2 الأسبوع منذ
28.02.2025,Small_blue_diamond الجيش الإسرائيلي يتوغل مدعومًا بآليات وعربات عسكرية ثقيلة في منطقتي مزارع الأمل وتل الأحمر باتجاه منطقة المكاسر شمالي القنيطرة,https://syria.liveuamap.com/ar/2025/25-february-21-the-israeli-army-supported-by-heavy-military,22739878,2 الأسبوع منذ
28.02.2025,"وزير الدفاع كاتس: ""سلاح الجو موجود  في جنوب سوريا كجزء من السياسة الجديدة التي حددناها بشأن جنوب سوريا منزوع السلاح - والرسالة واضحة: لن نسمح لجنوب سوريا بأن يصبح جنوب لبنان"".",https://syria.liveuamap.com/ar/2025/25-february-21-defense-minister-katz-the-air-force-is-now,22739876,2 الأسبوع منذ
28.02.2025,ريف_دمشق : طائرات حـ.ـربية إسـ.ـرائـ.ـيلية تستهـ.ـدف بغـ.ـارة جـ.ـوية موقعاً قرب بلدة الكسوة في ريف دمشق,https://syria.liveuamap.com/ar/2025/25-february-21-damascus-countryside-israeli-warplanes-target,22739871,2 الأسبوع منذ
28.02.2025,توغل لقوات  الإسرائيلي في قرية البكار على الحدود الإدارية بين محافظتي درعا و القنيطرة,https://israelpalestine.liveuamap.com/ar/2025/25-february-21-israeli-forces-infiltrate-albakkar-village,22739869,2 الأسبوع منذ
